"aar_maaned";"stasjon";"felt";"klasse";"trafikkvolum";"trafikkvolum_alle";"trafikkvolum_andel"
2019-04-01;"Klett - Rv.707";"KLETT";"Liten_bil";149535;180324;82,93
2019-04-01;"Klett - Rv.707";"KLETT";"Stor_bil";11866;180324;6,58
2019-04-01;"Klett - Rv.707";"KLETT";"Ukjent";18923;180324;10,49
2019-04-01;"Kroppan bru";"KROP-";"Liten_bil";362707;435991;83,19
2019-04-01;"Kroppan bru";"KROP-";"Stor_bil";34824;435991;7,99
2019-04-01;"Kroppan bru";"KROP-";"Ukjent";38460;435991;8,82
2019-04-01;"Landbruksvegen";"LANDB";"Liten_bil";116048;131839;88,02
2019-04-01;"Landbruksvegen";"LANDB";"Stor_bil";2661;131839;2,02
2019-04-01;"Landbruksvegen";"LANDB";"Ukjent";13130;131839;9,96
2019-04-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";52140;60161;86,67
2019-04-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4073;60161;6,77
2019-04-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";3948;60161;6,56
2019-04-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";275659;301581;91,4
2019-04-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";6167;301581;2,04
2019-04-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";19755;301581;6,55
2019-04-01;"Ranheim";"RANH-";"Liten_bil";452995;561026;80,74
2019-04-01;"Ranheim";"RANH-";"Stor_bil";46008;561026;8,2
2019-04-01;"Ranheim";"RANH-";"Ukjent";62023;561026;11,06
2019-04-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";610140;703728;86,7
2019-04-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";38969;703728;5,54
2019-04-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";54619;703728;7,76
2019-04-01;"Tempeveien";"TEMPE";"Liten_bil";78518;92962;84,46
2019-04-01;"Tempeveien";"TEMPE";"Stor_bil";7049;92962;7,58
2019-04-01;"Tempeveien";"TEMPE";"Ukjent";7395;92962;7,95
2019-04-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";331322;373928;88,61
2019-04-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";16246;373928;4,34
2019-04-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";26360;373928;7,05
2019-04-01;"Tillerbrua";"TILLB";"Liten_bil";34805;41396;84,08
2019-04-01;"Tillerbrua";"TILLB";"Stor_bil";1641;41396;3,96
2019-04-01;"Tillerbrua";"TILLB";"Ukjent";4950;41396;11,96
2019-04-01;"Tungasletta";"TUNGA";"Liten_bil";193603;218677;88,53
2019-04-01;"Tungasletta";"TUNGA";"Stor_bil";8213;218677;3,76
2019-04-01;"Tungasletta";"TUNGA";"Ukjent";16861;218677;7,71
2019-04-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";234789;266938;87,96
2019-04-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";12157;266938;4,55
2019-04-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";19992;266938;7,49
2019-05-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";299329;325543;91,95
2019-05-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";22328;325543;6,86
2019-05-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3886;325543;1,19
2019-05-01;"Bratsbergveien";"BRATS";"Liten_bil";183860;196482;93,58
2019-05-01;"Bratsbergveien";"BRATS";"Stor_bil";11284;196482;5,74
2019-05-01;"Bratsbergveien";"BRATS";"Ukjent";1338;196482;0,68
2019-05-01;"Byåsveien";"BYÅSV";"Liten_bil";293118;310294;94,46
2019-05-01;"Byåsveien";"BYÅSV";"Stor_bil";13564;310294;4,37
2019-05-01;"Byåsveien";"BYÅSV";"Ukjent";3612;310294;1,16
2019-05-01;"Bøckmans veg";"BØCKM";"Liten_bil";169003;172611;97,91
2019-05-01;"Bøckmans veg";"BØCKM";"Stor_bil";2808;172611;1,63
2019-05-01;"Bøckmans veg";"BØCKM";"Ukjent";800;172611;0,46
2019-05-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";183497;218999;83,79
2019-05-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";31718;218999;14,48
2019-05-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3784;218999;1,73
2019-05-01;"Gamle Oslovei";"GAMLE";"Liten_bil";117471;122893;95,59
2019-05-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4607;122893;3,75
2019-05-01;"Gamle Oslovei";"GAMLE";"Ukjent";815;122893;0,66
2019-05-01;"Haakon VII s gt ";"H-VII";"Liten_bil";354292;369916;95,78
2019-05-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11029;369916;2,98
2019-05-01;"Haakon VII s gt ";"H-VII";"Ukjent";4595;369916;1,24
2019-05-01;"Klett - E6";"KLETT-E6";"Liten_bil";754564;867364;87
2019-05-01;"Klett - E6";"KLETT-E6";"Stor_bil";75900;867364;8,75
2019-05-01;"Klett - E6";"KLETT-E6";"Ukjent";36900;867364;4,25
2019-05-01;"Klett - Rv.707";"KLETT";"Liten_bil";185090;201023;92,07
2019-05-01;"Klett - Rv.707";"KLETT";"Stor_bil";13601;201023;6,77
2019-05-01;"Klett - Rv.707";"KLETT";"Ukjent";2332;201023;1,16
2019-05-01;"Kroppan bru";"KROP-";"Liten_bil";446449;487906;91,5
2019-05-01;"Kroppan bru";"KROP-";"Stor_bil";39491;487906;8,09
2019-05-01;"Kroppan bru";"KROP-";"Ukjent";1966;487906;0,4
2019-05-01;"Landbruksvegen";"LANDB";"Liten_bil";146365;152782;95,8
2019-05-01;"Landbruksvegen";"LANDB";"Stor_bil";5272;152782;3,45
2019-05-01;"Landbruksvegen";"LANDB";"Ukjent";1145;152782;0,75
2019-05-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";63666;69183;92,03
2019-05-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5017;69183;7,25
2019-05-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";500;69183;0,72
2019-05-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";338863;349854;96,86
2019-05-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8172;349854;2,34
2019-05-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2819;349854;0,81
2019-05-01;"Ranheim";"RANH-";"Liten_bil";560586;625907;89,56
2019-05-01;"Ranheim";"RANH-";"Stor_bil";54877;625907;8,77
2019-05-01;"Ranheim";"RANH-";"Ukjent";10444;625907;1,67
2019-05-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";755893;810297;93,29
2019-05-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";47179;810297;5,82
2019-05-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7225;810297;0,89
2019-05-01;"Tempeveien";"TEMPE";"Liten_bil";110902;122637;90,43
2019-05-01;"Tempeveien";"TEMPE";"Stor_bil";9286;122637;7,57
2019-05-01;"Tempeveien";"TEMPE";"Ukjent";2449;122637;2
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";406348;428915;94,74
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";19442;428915;4,53
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3125;428915;0,73
2019-05-01;"Tillerbrua";"TILLB";"Liten_bil";43895;49196;89,22
2019-05-01;"Tillerbrua";"TILLB";"Stor_bil";3689;49196;7,5
2019-05-01;"Tillerbrua";"TILLB";"Ukjent";1612;49196;3,28
2019-05-01;"Tungasletta";"TUNGA";"Liten_bil";239527;253272;94,57
2019-05-01;"Tungasletta";"TUNGA";"Stor_bil";10071;253272;3,98
2019-05-01;"Tungasletta";"TUNGA";"Ukjent";3674;253272;1,45
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";293253;308066;95,19
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";13103;308066;4,25
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1710;308066;0,56
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";293868;319746;91,91
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";21206;319746;6,63
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4672;319746;1,46
2019-06-01;"Bratsbergveien";"BRATS";"Liten_bil";171845;183989;93,4
2019-06-01;"Bratsbergveien";"BRATS";"Stor_bil";10903;183989;5,93
2019-06-01;"Bratsbergveien";"BRATS";"Ukjent";1241;183989;0,67
2019-06-01;"Byåsveien";"BYÅSV";"Liten_bil";269746;285310;94,54
2019-06-01;"Byåsveien";"BYÅSV";"Stor_bil";12097;285310;4,24
2019-06-01;"Byåsveien";"BYÅSV";"Ukjent";3467;285310;1,22
2019-06-01;"Bøckmans veg";"BØCKM";"Liten_bil";158315;161913;97,78
2019-06-01;"Bøckmans veg";"BØCKM";"Stor_bil";2860;161913;1,77
2019-06-01;"Bøckmans veg";"BØCKM";"Ukjent";738;161913;0,46
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";176672;208463;84,75
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";28170;208463;13,51
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3621;208463;1,74
2019-06-01;"Gamle Oslovei";"GAMLE";"Liten_bil";113049;118893;95,08
2019-06-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4159;118893;3,5
2019-06-01;"Gamle Oslovei";"GAMLE";"Ukjent";1685;118893;1,42
2019-06-01;"Haakon VII s gt ";"H-VII";"Liten_bil";361515;379039;95,38
2019-06-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12216;379039;3,22
2019-06-01;"Haakon VII s gt ";"H-VII";"Ukjent";5308;379039;1,4
2019-06-01;"Klett - E6";"KLETT-E6";"Liten_bil";826744;914709;90,38
2019-06-01;"Klett - E6";"KLETT-E6";"Stor_bil";79149;914709;8,65
2019-06-01;"Klett - E6";"KLETT-E6";"Ukjent";8816;914709;0,96
2019-06-01;"Klett - Rv.707";"KLETT";"Liten_bil";181612;198510;91,49
2019-06-01;"Klett - Rv.707";"KLETT";"Stor_bil";13895;198510;7
2019-06-01;"Klett - Rv.707";"KLETT";"Ukjent";3003;198510;1,51
2019-06-01;"Kroppan bru";"KROP-";"Liten_bil";436351;475319;91,8
2019-06-01;"Kroppan bru";"KROP-";"Stor_bil";36316;475319;7,64
2019-06-01;"Kroppan bru";"KROP-";"Ukjent";2652;475319;0,56
2019-06-01;"Landbruksvegen";"LANDB";"Liten_bil";151391;156523;96,72
2019-06-01;"Landbruksvegen";"LANDB";"Stor_bil";4077;156523;2,6
2019-06-01;"Landbruksvegen";"LANDB";"Ukjent";1055;156523;0,67
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";58279;62988;92,52
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4241;62988;6,73
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";468;62988;0,74
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";324676;335018;96,91
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7663;335018;2,29
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2679;335018;0,8
2019-06-01;"Ranheim";"RANH-";"Liten_bil";607080;673729;90,11
2019-06-01;"Ranheim";"RANH-";"Stor_bil";54368;673729;8,07
2019-06-01;"Ranheim";"RANH-";"Ukjent";12281;673729;1,82
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";739729;791540;93,45
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";44561;791540;5,63
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7250;791540;0,92
2019-06-01;"Tempeveien";"TEMPE";"Liten_bil";102180;112916;90,49
2019-06-01;"Tempeveien";"TEMPE";"Stor_bil";8019;112916;7,1
2019-06-01;"Tempeveien";"TEMPE";"Ukjent";2717;112916;2,41
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";386480;406697;95,03
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17630;406697;4,33
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2587;406697;0,64
2019-06-01;"Tillerbrua";"TILLB";"Liten_bil";43564;46925;92,84
2019-06-01;"Tillerbrua";"TILLB";"Stor_bil";2243;46925;4,78
2019-06-01;"Tillerbrua";"TILLB";"Ukjent";1118;46925;2,38
2019-06-01;"Tungasletta";"TUNGA";"Liten_bil";221829;233990;94,8
2019-06-01;"Tungasletta";"TUNGA";"Stor_bil";8887;233990;3,8
2019-06-01;"Tungasletta";"TUNGA";"Ukjent";3274;233990;1,4
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";279397;293138;95,31
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11968;293138;4,08
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1773;293138;0,6
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";226645;269136;84,21
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";19280;269136;7,16
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";23211;269136;8,62
2019-07-01;"Bratsbergveien";"BRATS";"Liten_bil";112032;132845;84,33
2019-07-01;"Bratsbergveien";"BRATS";"Stor_bil";11071;132845;8,33
2019-07-01;"Bratsbergveien";"BRATS";"Ukjent";9742;132845;7,33
2019-07-01;"Byåsveien";"BYÅSV";"Liten_bil";195600;222205;88,03
2019-07-01;"Byåsveien";"BYÅSV";"Stor_bil";10351;222205;4,66
2019-07-01;"Byåsveien";"BYÅSV";"Ukjent";16254;222205;7,31
2019-07-01;"Bøckmans veg";"BØCKM";"Liten_bil";115235;126342;91,21
2019-07-01;"Bøckmans veg";"BØCKM";"Stor_bil";1996;126342;1,58
2019-07-01;"Bøckmans veg";"BØCKM";"Ukjent";9111;126342;7,21
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";132958;169330;78,52
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22372;169330;13,21
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";14000;169330;8,27
2019-07-01;"Gamle Oslovei";"GAMLE";"Liten_bil";83354;93106;89,53
2019-07-01;"Gamle Oslovei";"GAMLE";"Stor_bil";3276;93106;3,52
2019-07-01;"Gamle Oslovei";"GAMLE";"Ukjent";6476;93106;6,96
2019-07-01;"Haakon VII s gt ";"H-VII";"Liten_bil";269867;309104;87,31
2019-07-01;"Haakon VII s gt ";"H-VII";"Stor_bil";8915;309104;2,88
2019-07-01;"Haakon VII s gt ";"H-VII";"Ukjent";30322;309104;9,81
2019-07-01;"Klett - E6";"KLETT-E6";"Liten_bil";681955;867144;78,64
2019-07-01;"Klett - E6";"KLETT-E6";"Stor_bil";66011;867144;7,61
2019-07-01;"Klett - E6";"KLETT-E6";"Ukjent";119178;867144;13,74
2019-07-01;"Klett - Rv.707";"KLETT";"Liten_bil";139888;167826;83,35
2019-07-01;"Klett - Rv.707";"KLETT";"Stor_bil";9193;167826;5,48
2019-07-01;"Klett - Rv.707";"KLETT";"Ukjent";18745;167826;11,17
2019-07-01;"Kroppan bru";"KROP-";"Liten_bil";321625;391988;82,05
2019-07-01;"Kroppan bru";"KROP-";"Stor_bil";30719;391988;7,84
2019-07-01;"Kroppan bru";"KROP-";"Ukjent";39644;391988;10,11
2019-07-01;"Landbruksvegen";"LANDB";"Liten_bil";128205;150753;85,04
2019-07-01;"Landbruksvegen";"LANDB";"Stor_bil";3928;150753;2,61
2019-07-01;"Landbruksvegen";"LANDB";"Ukjent";18620;150753;12,35
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";39361;45805;85,93
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";3292;45805;7,19
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";3152;45805;6,88
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";240758;266454;90,36
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";6040;266454;2,27
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";19656;266454;7,38
2019-07-01;"Ranheim";"RANH-";"Liten_bil";505345;641846;78,73
2019-07-01;"Ranheim";"RANH-";"Stor_bil";47095;641846;7,34
2019-07-01;"Ranheim";"RANH-";"Ukjent";89406;641846;13,93
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";547544;642246;85,25
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";36341;642246;5,66
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";58361;642246;9,09
2019-07-01;"Tempeveien";"TEMPE";"Liten_bil";71231;84206;84,59
2019-07-01;"Tempeveien";"TEMPE";"Stor_bil";5216;84206;6,19
2019-07-01;"Tempeveien";"TEMPE";"Ukjent";7759;84206;9,21
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";278982;316465;88,16
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";11075;316465;3,5
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";26408;316465;8,34
2019-07-01;"Tillerbrua";"TILLB";"Liten_bil";29180;34807;83,83
2019-07-01;"Tillerbrua";"TILLB";"Stor_bil";1357;34807;3,9
2019-07-01;"Tillerbrua";"TILLB";"Ukjent";4270;34807;12,27
2019-07-01;"Tungasletta";"TUNGA";"Liten_bil";159486;183459;86,93
2019-07-01;"Tungasletta";"TUNGA";"Stor_bil";7978;183459;4,35
2019-07-01;"Tungasletta";"TUNGA";"Ukjent";15995;183459;8,72
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";210364;239341;87,89
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";8797;239341;3,68
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";20180;239341;8,43
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";279174;330327;84,51
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";22542;330327;6,82
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";28611;330327;8,66
2019-08-01;"Bratsbergveien";"BRATS";"Liten_bil";140008;175224;79,9
2019-08-01;"Bratsbergveien";"BRATS";"Stor_bil";16126;175224;9,2
2019-08-01;"Bratsbergveien";"BRATS";"Ukjent";19090;175224;10,89
2019-08-01;"Byåsveien";"BYÅSV";"Liten_bil";245455;286813;85,58
2019-08-01;"Byåsveien";"BYÅSV";"Stor_bil";10872;286813;3,79
2019-08-01;"Byåsveien";"BYÅSV";"Ukjent";30486;286813;10,63
2019-08-01;"Bøckmans veg";"BØCKM";"Liten_bil";140962;159911;88,15
2019-08-01;"Bøckmans veg";"BØCKM";"Stor_bil";2288;159911;1,43
2019-08-01;"Bøckmans veg";"BØCKM";"Ukjent";16661;159911;10,42
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";158564;209895;75,54
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";25254;209895;12,03
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";26077;209895;12,42
2019-08-01;"Gamle Oslovei";"GAMLE";"Liten_bil";103959;120207;86,48
2019-08-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4583;120207;3,81
2019-08-01;"Gamle Oslovei";"GAMLE";"Ukjent";11665;120207;9,7
2019-08-01;"Haakon VII s gt ";"H-VII";"Liten_bil";318215;376854;84,44
2019-08-01;"Haakon VII s gt ";"H-VII";"Stor_bil";10810;376854;2,87
2019-08-01;"Haakon VII s gt ";"H-VII";"Ukjent";47829;376854;12,69
2019-08-01;"Klett - E6";"KLETT-E6";"Liten_bil";713423;957291;74,53
2019-08-01;"Klett - E6";"KLETT-E6";"Stor_bil";69018;957291;7,21
2019-08-01;"Klett - E6";"KLETT-E6";"Ukjent";174850;957291;18,27
2019-08-01;"Klett - Rv.707";"KLETT";"Liten_bil";164031;196621;83,42
2019-08-01;"Klett - Rv.707";"KLETT";"Stor_bil";10699;196621;5,44
2019-08-01;"Klett - Rv.707";"KLETT";"Ukjent";21891;196621;11,13
2019-08-01;"Kroppan bru";"KROP-";"Liten_bil";385595;466376;82,68
2019-08-01;"Kroppan bru";"KROP-";"Stor_bil";33463;466376;7,18
2019-08-01;"Kroppan bru";"KROP-";"Ukjent";47318;466376;10,15
2019-08-01;"Landbruksvegen";"LANDB";"Liten_bil";150391;183104;82,13
2019-08-01;"Landbruksvegen";"LANDB";"Stor_bil";3311;183104;1,81
2019-08-01;"Landbruksvegen";"LANDB";"Ukjent";29402;183104;16,06
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";57390;67916;84,5
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";6023;67916;8,87
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";4503;67916;6,63
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";310505;342828;90,57
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7656;342828;2,23
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";24667;342828;7,2
2019-08-01;"Ranheim";"RANH-";"Liten_bil";545524;694063;78,6
2019-08-01;"Ranheim";"RANH-";"Stor_bil";53259;694063;7,67
2019-08-01;"Ranheim";"RANH-";"Ukjent";95280;694063;13,73
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";656991;807559;81,36
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";50177;807559;6,21
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";100391;807559;12,43
2019-08-01;"Tempeveien";"TEMPE";"Liten_bil";89559;109172;82,03
2019-08-01;"Tempeveien";"TEMPE";"Stor_bil";6010;109172;5,51
2019-08-01;"Tempeveien";"TEMPE";"Ukjent";13603;109172;12,46
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";372643;442159;84,28
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17138;442159;3,88
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";52378;442159;11,85
2019-08-01;"Tillerbrua";"TILLB";"Liten_bil";39707;50387;78,8
2019-08-01;"Tillerbrua";"TILLB";"Stor_bil";3439;50387;6,83
2019-08-01;"Tillerbrua";"TILLB";"Ukjent";7241;50387;14,37
2019-08-01;"Tungasletta";"TUNGA";"Liten_bil";203928;241067;84,59
2019-08-01;"Tungasletta";"TUNGA";"Stor_bil";8595;241067;3,57
2019-08-01;"Tungasletta";"TUNGA";"Ukjent";28544;241067;11,84
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";259811;293312;88,58
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";10777;293312;3,67
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";22724;293312;7,75
